t,omega1,omega2,omega3
20.29,-0.017487437840688985,-0.17770253065858888,0.3
20.3,-0.017219784220531123,-0.17771741309170203,0.3
20.31,-0.016952125235055446,-0.17773189172040496,0.3
20.32,-0.016684461494447484,-0.1777459665618793,0.3
20.330000000000002,-0.01641679360884584,-0.1777596376342326,0.3
20.34,-0.01614912218834188,-0.17777290495649842,0.3
20.35,-0.01588144784297945,-0.17778576854863629,0.3
20.36,-0.015613771182755554,-0.1777982284315317,0.3
20.37,-0.015346092817619585,-0.17781028462699613,0.3
20.38,-0.015078413357144096,-0.17782193715771105,0.3
20.39,-0.014810733409733125,-0.17783318604707454,0.3
20.400000000000002,-0.014543053585222385,-0.17784403131963716,0.3
20.41,-0.014275374493547984,-0.17785447300090185,0.3
20.42,-0.01400769674453544,-0.17786451111728974,0.3
20.43,-0.013740020947900332,-0.17787414569614016,0.3
20.44,-0.013472347713247543,-0.17788337676571064,0.3
20.45,-0.013204677650072022,-0.17789220435517694,0.3
20.46,-0.012937011367758024,-0.17790062849463303,0.3
20.47,-0.012669349475579869,-0.17790864921509097,0.3
20.48,-0.012401692582701181,-0.17791626654848117,0.3
20.490000000000002,-0.012134041298175555,-0.1779234805276521,0.3
20.5,-0.01186639623094627,-0.17793029118637055,0.3
20.51,-0.01159875798984601,-0.1779366985593214,0.3
20.52,-0.011331127183597516,-0.17794270268210782,0.3
20.53,-0.011063504420812841,-0.17794830359125113,0.3
20.54,-0.010795890309994099,-0.17795350132419085,0.3
20.55,-0.01052828545953271,-0.1779582959192847,0.3
20.56,-0.010260690477710162,-0.17796268741580862,0.3
20.57,-0.009993105972697248,-0.1779666758539567,0.3
20.580000000000002,-0.009725532552554723,-0.17797026127484133,0.3
20.59,-0.00945797082523304,-0.17797344372049298,0.3
20.6,-0.00919042139857204,-0.1779762232338604,0.3
20.61,-0.008922884880301638,-0.17797859985881045,0.3
20.62,-0.00865536187804105,-0.17798057364012834,0.3
20.63,-0.008387852999299557,-0.1779821446235173,0.3
20.64,-0.008120358851475745,-0.1779833128555989,0.3
20.650000000000002,-0.007852880041858174,-0.17798407838391286,0.3
20.66,-0.007585417177625086,-0.17798444125691704,0.3
20.67,-0.007317970865844126,-0.17798440152398762,0.3
20.68,-0.007050541713472993,-0.17798395923541885,0.3
20.69,-0.006783130327358708,-0.1779831144424233,0.3
20.7,-0.006515737314238344,-0.1779818671971316,0.3
20.71,-0.006248363280738287,-0.17798021755259272,0.3
20.72,-0.005981008833374985,-0.17797816556277377,0.3
20.73,-0.005713674578554191,-0.17797571128256,0.3
20.740000000000002,-0.005446361122571625,-0.17797285476775498,0.3
20.75,-0.005179069071612705,-0.17796959607508037,0.3
20.76,-0.004911799031752229,-0.17796593526217608,0.3
20.77,-0.004644551608955072,-0.17796187238760022,0.3
20.78,-0.004377327409075425,-0.17795740751082909,0.3
20.79,-0.004110127037857521,-0.1779525406922572,0.3
20.8,-0.003842951100934912,-0.17794727199319718,0.3
20.81,-0.003575800203831213,-0.17794160147588,0.3
20.82,-0.0033086749519593422,-0.1779355292034547,0.3
20.830000000000002,-0.003041575950481804,-0.17792905523995473,0.3
20.84,-0.002774503803163312,-0.17792217965000579,0.3
20.85,-0.002507459114901516,-0.17791490249942407,0.3
20.86,-0.0022404424908537665,-0.17790722385503305,0.3
20.87,-0.001973454536004476,-0.17789914378456226,0.3
20.88,-0.0017064958551658777,-0.17789066235664733,0.3
20.89,-0.0014395670529772646,-0.17788177964083007,0.3
20.900000000000002,-0.0011726687339056554,-0.17787249570755842,0.3
20.91,-0.0009058015022455086,-0.17786281062818637,0.3
20.92,-0.0006389659621184401,-0.17785272447497413,0.3
20.93,-0.0003721627174738838,-0.177842237321088,0.3
20.94,-0.00010539237208833643,-0.17783134924060034,0.3
20.95,0.0001613444704338875,-0.1778200603084897,0.3
20.96,0.00042804720666141105,-0.1778083706006408,0.3
20.97,0.0006947152333350369,-0.17779628019384439,0.3
20.98,0.000961347947368507,-0.17778378916579737,0.3
20.990000000000002,0.00122794474584784,-0.17777089759510278,0.3
21.0,0.001494505026031611,-0.17775760556126982,0.3
21.01,0.0017610281853512426,-0.17774391314471374,0.3
21.02,0.0020275136214103345,-0.17772982042675597,0.3
21.03,0.0022939607319854283,-0.17771532748962404,0.3
21.04,0.0025603689150252434,-0.1777004344164516,0.3
21.05,0.002826737568651437,-0.17768514129127846,0.3
21.06,0.0030930660911578497,-0.17766944819905053,0.3
21.07,0.003359353881011262,-0.17765335522561984,0.3
21.080000000000002,0.0036256003368507223,-0.17763686245774452,0.3
21.09,0.0038918048574878477,-0.1776199699830889,0.3
21.1,0.004157966841907092,-0.17760267789022335,0.3
21.11,0.004424085689265093,-0.17758498626862446,0.3
21.12,0.0046901607988914275,-0.17756689520867483,0.3
21.13,0.004956191570287849,-0.17754840480166326,0.3
21.14,0.005222177403129054,-0.17752951513978465,0.3
21.150000000000002,0.005488117697262009,-0.17751022631614008,0.3
21.16,0.005754011852706253,-0.17749053842473667,0.3
21.17,0.006019859269654147,-0.17747045156048769,0.3
21.18,0.006285659348470255,-0.1774499658192126,0.3
21.19,0.006551411489692061,-0.17742908129763685,0.3
21.2,0.006817115094029243,-0.1774077980933922,0.3
21.21,0.007082769562364413,-0.1773861163050163,0.3
21.22,0.007348374295752358,-0.1773640360319532,0.3
21.23,0.007613928695420814,-0.17734155737455282,0.3
21.240000000000002,0.00787943216276978,-0.17731868043407134,0.3
21.25,0.008144884099371828,-0.17729540531267107,0.3
21.26,0.008410283906972366,-0.17727173211342043,0.3
21.27,0.00867563098748898,-0.17724766094029387,0.3
21.28,0.008940924743074397,-0.17722319189815255,0.3
21.29,0.009206164577308206,-0.1771983250923564,0.3
21.3,0.009471349892974783,-0.17717306062944643,0.3
21.31,0.009736480092491305,-0.17714739861703782,0.3
21.32,0.0100015545785089,-0.17712133916363562,0.3
21.330000000000002,0.010266572753911983,-0.17709488237863474,0.3
21.34,0.010531534021818549,-0.17706802837231997,0.3
21.35,0.01079643778558044,-0.17704077725586595,0.3
21.36,0.0110612834487827,-0.17701312914133724,0.3
21.37,0.011326070415244319,-0.17698508414168823,0.3
21.38,0.011590798089017484,-0.1769566423707632,0.3
21.39,0.011855465874388335,-0.17692780394329627,0.3
21.400000000000002,0.012120073175876296,-0.1768985689749115,0.3
21.41,0.012384619398234372,-0.17686893758212274,0.3
21.42,0.012649103946449414,-0.1768389098823338,0.3
21.43,0.012913526225741474,-0.17680848599383828,0.3
21.44,0.013177885641564555,-0.17677766603581968,0.3
21.45,0.013442181599605852,-0.17674645012835144,0.3
21.46,0.013706413505786514,-0.1767148383923967,0.3
21.47,0.013970580766260884,-0.17668283094980872,0.3
21.48,0.014234682787417255,-0.17665042792333038,0.3
21.490000000000002,0.014498718975877206,-0.17661762943659462,0.3
21.5,0.014762688738495896,-0.17658443561412415,0.3
21.51,0.015026591482362333,-0.17655084658133158,0.3
21.52,0.015290426614798729,-0.1765168624645194,0.3
21.53,0.015554193543361237,-0.17648248339087994,0.3
21.54,0.015817891675839205,-0.17644770948849547,0.3
21.55,0.016081520420255947,-0.1764125408863381,0.3
21.56,0.016345079184867953,-0.17637697771426974,0.3
21.57,0.016608567378165667,-0.17634102010304226,0.3
21.580000000000002,0.016871984408872838,-0.1763046681842974,0.3
21.59,0.01713532968594677,-0.17626792209056674,0.3
21.6,0.017398602618578625,-0.1762307819552717,0.3
21.61,0.017661802616192775,-0.17619324791272367,0.3
21.62,0.01792492908844753,-0.17615532009812382,0.3
21.63,0.018187981445234397,-0.17611699864756325,0.3
21.64,0.018450959096678828,-0.17607828369802286,0.3
21.650000000000002,0.018713861453139573,-0.17603917538737351,0.3
21.66,0.018976687925208957,-0.1759996738543759,0.3
21.67,0.019239437923713153,-0.17595977923868056,0.3
21.68,0.019502110859711534,-0.17591949168082796,0.3
21.69,0.01976470614449742,-0.1758788113222484,0.3
21.7,0.020027223189597335,-0.17583773830526203,0.3
21.71,0.020289661406771735,-0.17579627277307894,0.3
21.72,0.02055202020801429,-0.17575441486979904,0.3
21.73,0.02081429900559569,-0.17571216474039528,0.3
21.740000000000002,0.021076497213225822,-0.1756695225302478,0.3
21.75,0.02133861424399828,-0.17562648838592806,0.3
21.76,0.021600649510649463,-0.1755830624551258,0.3
21.77,0.021862602426208584,-0.17553924488640038,0.3
21.78,0.02212447240399838,-0.17549503582918066,0.3
21.79,0.022386258857634383,-0.17545043543376507,0.3
21.8,0.022647961201025663,-0.17540544385132148,0.3
21.81,0.02290957884837408,-0.17536006123388742,0.3
21.82,0.023171111214175033,-0.17531428773436983,0.3
21.830000000000002,0.023432557713216808,-0.17526812350654525,0.3
21.84,0.023693917760580857,-0.17522156870505978,0.3
21.85,0.023955190771642064,-0.17517462348542898,0.3
21.86,0.02421637616206812,-0.17512728800403798,0.3
21.87,0.02447747334782025,-0.17507956241814143,0.3
21.88,0.024738481745152464,-0.17503144688586353,0.3
21.89,0.024999400770612315,-0.17498294156619795,0.3
21.900000000000002,0.02526022984104024,-0.17493404661900802,0.3
21.91,0.02552096837356984,-0.17488476220502647,0.3
21.92,0.025781615785628164,-0.17483508848585563,0.3
21.93,0.026042171494935047,-0.17478502562396736,0.3
21.94,0.026302634919503864,-0.17473457378270302,0.3
21.95,0.026563005477640785,-0.17468373312627353,0.3
21.96,0.026823282587945512,-0.1746325038197593,0.3
21.97,0.027083465669310545,-0.1745808860291104,0.3
21.98,0.027343554140921916,-0.1745288799211462,0.3
21.990000000000002,0.027603547422258547,-0.17447648566355586,0.3
22.0,0.02786344493309252,-0.1744237034248979,0.3
22.01,0.02812324609348936,-0.17437053337460043,0.3
22.02,0.028382950323807395,-0.17431697568296106,0.3
22.03,0.028642557044698473,-0.17426303052114697,0.3
22.04,0.02890206567710725,-0.1742086980611949,0.3
22.05,0.029161475642271915,-0.17415397847601102,0.3
22.06,0.02942078636172344,-0.17409887193937115,0.3
22.07,0.02967999725728635,-0.17404337862592054,0.3
22.080000000000002,0.02993910775107804,-0.173987498711174,0.3
22.09,0.03019811726550908,-0.17393123237151598,0.3
22.1,0.030457025223283474,-0.17387457978420026,0.3
22.11,0.030715831047398036,-0.17381754112735034,0.3
22.12,0.030974534161143097,-0.17376011657995913,0.3
22.13,0.031233133988101795,-0.17370230632188915,0.3
22.14,0.031491629952150796,-0.17364411053387238,0.3
22.150000000000002,0.031750021477459645,-0.1735855293975104,0.3
22.16,0.03200830798849108,-0.1735265630952743,0.3
22.17,0.03226648891000126,-0.17346721181050467,0.3
22.18,0.0325245636670592,-0.17340747572740245,0.3
22.19,0.0327825316862475,-0.1733473550304652,0.3
22.2,0.03304039239374947,-0.17328684990534754,0.3
22.21,0.03329814521527907,-0.17322596053892136,0.3
22.22,0.03355578957690197,-0.17316468711890337,0.3
22.23,0.03381332490503636,-0.17310302983385503,0.3
22.240000000000002,0.03407075062645223,-0.17304098887318267,0.3
22.25,0.03432806616827171,-0.17297856442713735,0.3
22.26,0.034585270957969316,-0.17291575668681494,0.3
22.27,0.034842364423371304,-0.17285256584415615,0.3
22.28,0.03509934599265641,-0.17278899209194634,0.3
22.29,0.03535621509435512,-0.1727250356238159,0.3
22.3,0.0356129711573504,-0.17266069663423975,0.3
22.31,0.03586961361087696,-0.17259597531853788,0.3
22.32,0.036126141884522,-0.1725308718728748,0.3
22.330000000000002,0.03638255540822455,-0.17246538649426005,0.3
22.34,0.03663885361227575,-0.17239951938054784,0.3
22.35,0.03689503592731914,-0.17233327073043717,0.3
22.36,0.03715110178435,-0.1722666407434719,0.3
22.37,0.03740705061471609,-0.1721996296200406,0.3
22.38,0.03766288185011692,-0.17213223756137674,0.3
22.39,0.03791859492260448,-0.17206446476955847,0.3
22.400000000000002,0.03817418926458259,-0.17199631144750888,0.3
22.41,0.038429664308807204,-0.1719277777989957,0.3
22.42,0.038685019488386645,-0.17185886402863151,0.3
22.43,0.038940254236780984,-0.17178957034187378,0.3
22.44,0.03919536798780279,-0.17171989694502462,0.3
22.45,0.039450360175616365,-0.17164984404523106,0.3
22.46,0.03970523023473849,-0.17157941185048484,0.3
22.47,0.039959977600037694,-0.17150860056962255,0.3
22.48,0.04021460170673499,-0.17143741041232552,0.3
22.490000000000002,0.04046910199040324,-0.17136584158911994,0.3
22.5,0.040723477886967396,-0.17129389431137676,0.3
22.51,0.04097772883270481,-0.17122156879131173,0.3
22.52,0.0412318542642446,-0.1711488652419854,0.3
22.53,0.04148585361856832,-0.17107578387730307,0.3
22.54,0.04173972633300931,-0.17100232491201495,0.3
22.55,0.041993471845253386,-0.17092848856171589,0.3
22.56,0.04224708959333809,-0.17085427504284564,0.3
22.57,0.04250057901565347,-0.17077968457268874,0.3
22.580000000000002,0.04275393955094138,-0.17070471736937448,0.3
22.59,0.04300717063829583,-0.170629373651877,0.3
22.6,0.04326027171716318,-0.17055365364001515,0.3
22.61,0.043513242227341556,-0.1704775575544527,0.3
22.62,0.04376608160898157,-0.17040108561669806,0.3
22.63,0.04401878930258556,-0.17032423804910463,0.3
